24130	3444	257.5	222.0
24140	3341	289.0	229.5
24140	3433	42.5	21.0
24140	3444	256.0	220.0
24150	3341	288.0	229.0
24150	3444	254.0	219.5
24160	3341	287.0	229.0
24160	3444	252.5	218.0
24160	3449	304.5	180.0
24160	3451	364.5	469.5
24170	3341	286.5	230.0
24170	3444	251.5	217.5
24170	3451	365.0	469.5
24170	3453	85.0	11.5
24180	3341	285.5	231.5
24180	3444	251.0	217.0
24180	3451	365.0	470.0
24180	3455	4.0	83.0
24190	3341	284.0	232.0
24190	3444	251.0	216.0
24190	3451	366.0	469.5
24190	3455	4.0	83.0
24200	3341	283.0	233.0
24200	3444	250.0	215.0
24200	3451	365.5	469.5
24200	3455	4.0	83.0
24200	3456	390.0	460.0
24210	3341	282.5	234.0
24210	3444	250.0	213.5
24210	3451	365.0	469.5
24220	3341	281.0	234.5
24220	3444	250.5	212.5
24220	3451	365.0	469.5
24220	3458	619.5	259.5
24220	3459	52.5	22.5
24230	3341	281.0	234.5
24230	3444	251.5	212.0
24230	3451	365.0	469.5
24230	3458	621.0	257.5
24230	3459	55.5	23.5
24240	3341	281.5	234.0
24240	3444	250.0	212.5
24240	3451	365.5	469.0
24240	3458	622.0	252.5
24240	3459	56.5	23.5
24250	3341	281.5	235.5
24250	3444	251.0	212.5
24250	3451	365.5	469.0
24250	3458	622.0	252.5
24250	3459	55.5	23.0
24250	3460	424.0	329.0
24260	3341	280.5	235.0
24260	3444	252.0	211.0
24260	3451	367.0	469.0
24260	3458	622.0	252.5
24260	3459	56.0	23.0
24260	3460	426.0	327.5
24270	3341	277.5	235.0
24270	3444	252.0	210.0
24270	3458	622.0	252.5
24270	3459	56.0	22.5
24270	3460	425.5	327.0
24270	3462	617.5	360.0
24280	3341	277.0	235.0
24280	3444	252.5	210.0
24280	3458	624.0	249.0
24280	3459	56.0	23.0
24290	3341	276.5	235.5
24290	3444	255.5	209.0
24290	3458	624.0	249.0
24290	3459	56.0	23.0
24300	3341	275.5	234.5
24300	3444	256.0	206.5
24300	3458	624.0	249.0
24300	3459	57.0	23.0
24310	3341	274.5	234.0
24310	3444	257.5	203.0
24310	3458	624.0	249.0
24310	3459	57.5	23.0
24320	3341	275.0	233.0
24320	3444	258.5	201.5
24320	3458	624.0	249.0
24320	3459	58.5	22.5
24330	3341	275.5	234.0
24330	3444	259.0	199.5
24330	3458	624.0	249.0
24330	3459	59.5	23.0
24340	3341	274.5	234.0
24340	3444	259.0	197.0
24340	3458	624.0	249.0
24340	3459	60.5	22.5
24350	3444	259.0	193.5
24350	3458	628.0	243.0
24350	3459	61.0	22.0
24360	3444	259.5	192.0
24360	3459	61.0	22.0
24370	3444	259.5	191.5
24370	3459	61.0	22.0
24380	3444	260.0	190.5
24380	3459	61.0	22.0
24380	3476	363.5	470.0
24390	3444	260.0	190.0
24390	3459	64.5	24.5
24390	3476	363.0	470.0
24390	3477	389.5	463.5
24400	3444	260.0	190.0
24400	3459	65.0	24.5
24400	3476	362.0	470.0
24400	3477	390.0	462.5
24400	3481	224.5	186.5
24400	3482	553.5	198.0
24410	3444	260.0	188.5
24410	3476	362.0	470.0
24410	3477	389.5	462.5
24410	3481	224.5	186.5
24410	3482	551.5	199.0
24420	3444	260.5	188.0
24420	3476	361.0	470.0
24420	3477	390.0	462.5
24420	3481	223.5	186.5
24420	3482	548.5	198.0
24420	3484	510.0	168.0
24420	3485	489.5	135.5
24420	3486	123.0	363.0
24420	3487	85.5	261.5
24430	3444	260.5	187.0
24430	3476	361.0	470.0
24430	3477	390.0	463.0
24430	3481	223.0	186.5
24430	3482	547.0	199.5
24430	3484	513.0	167.0
24430	3485	490.0	135.5
24430	3486	123.0	363.0
24430	3487	84.5	264.0
24440	3444	261.5	185.5
24440	3476	361.5	470.0
24440	3477	390.0	463.5
24440	3481	222.5	186.0
24440	3482	547.5	199.0
24440	3484	515.5	167.0
24440	3485	492.0	135.5
24440	3486	123.0	362.0
24440	3487	85.0	269.5
24440	3490	259.0	241.5
24450	3444	261.0	185.0
24450	3476	361.5	470.0
24450	3477	389.5	463.5
24450	3481	222.5	186.0
24450	3482	546.5	199.5
24450	3484	516.0	165.0
24450	3485	492.5	134.5
24450	3486	122.5	362.5
24450	3487	85.0	272.5
24450	3489	544.5	42.0
24450	3490	258.5	245.0
24460	3444	261.0	184.5
24460	3481	222.5	186.0
24460	3482	546.0	200.5
24460	3484	517.5	165.0
24460	3485	493.0	134.5
24460	3487	84.5	274.0
24460	3489	544.5	41.0
24460	3490	256.0	248.5
24460	3494	613.5	380.0
24470	3444	254.0	182.5
24470	3481	222.0	186.0
24470	3482	545.0	202.0
24470	3484	519.0	164.5
24470	3485	493.0	134.0
24470	3487	83.5	274.5
24470	3489	543.5	39.5
24470	3490	255.5	250.0
24470	3494	613.0	376.0
24480	3481	221.5	186.5
24480	3482	541.0	202.0
24480	3484	520.0	163.5
24480	3487	82.5	275.5
24480	3490	254.5	251.0
24480	3494	613.5	377.0
24490	3481	221.0	186.5
24490	3482	540.0	195.5
24490	3484	521.0	163.5
24490	3487	82.0	276.0
24490	3490	253.5	251.5
24490	3494	613.5	379.5
24500	3481	223.0	185.5
24500	3482	538.5	191.0
24500	3484	522.0	162.5
24500	3487	81.5	275.5
24500	3490	253.0	252.0
24500	3494	613.0	382.5
24510	3481	222.0	186.5
24510	3482	534.5	194.5
24510	3484	522.5	161.5
24510	3487	82.0	275.5
24510	3490	252.5	252.0
24510	3494	613.0	384.0
24510	3500	389.5	464.0
24510	3501	237.5	385.5
24510	3502	362.0	470.0
24520	3481	222.0	187.0
24520	3482	530.5	199.5
24520	3484	523.0	162.0
24520	3487	81.0	276.5
24520	3490	251.0	251.5
24520	3494	613.5	385.5
24520	3500	389.5	464.0
24520	3501	239.5	386.0
24520	3502	362.0	470.0
24520	3505	625.5	260.0
24530	3481	222.0	187.0
24530	3482	528.5	201.0
24530	3484	524.5	159.0
24530	3487	87.5	277.0
24530	3490	250.0	251.0
24530	3494	613.5	386.5
24530	3500	390.0	464.0
24530	3501	242.0	387.5
24530	3502	362.5	470.0
24530	3505	626.0	260.5
24540	3481	222.5	187.0
24540	3482	526.5	202.0
24540	3484	525.0	157.0
24540	3487	90.5	277.0
24540	3490	249.5	251.5
24540	3494	613.5	387.5
24540	3500	390.0	463.0
24540	3501	245.5	389.0
24540	3502	362.5	470.0
24540	3505	625.5	255.0
24540	3510	122.5	364.0
24550	3481	222.5	186.5
24550	3484	527.0	154.0
24550	3487	89.5	277.0
24550	3490	249.5	252.0
24550	3494	614.5	388.0
24550	3500	390.0	463.5
24550	3501	248.5	391.0
24550	3502	362.0	470.0
24550	3510	122.5	364.0
24560	3481	222.5	186.5
24560	3484	528.5	153.0
24560	3487	88.5	277.5
24560	3490	248.5	252.0
24560	3494	614.0	389.0
24560	3500	390.0	463.5
24560	3501	251.0	392.5
24560	3502	362.0	470.0
24560	3510	122.0	364.0
24560	3513	612.0	295.5
24570	3481	224.5	185.5
24570	3484	530.0	151.0
24570	3487	84.5	278.5
24570	3490	248.0	247.5
24570	3500	389.5	463.5
24570	3502	361.5	470.0
24570	3513	610.5	296.0
24570	3514	75.0	28.5
24580	3481	225.0	185.0
24580	3484	530.5	151.0
24580	3487	82.5	277.5
24580	3490	246.5	246.5
24580	3500	389.5	463.5
24580	3502	361.5	470.0
24580	3513	610.5	296.0
24580	3514	76.0	30.0
24590	3481	226.0	185.5
24590	3484	532.0	150.0
24590	3487	78.0	278.0
24590	3490	245.5	247.0
24590	3500	388.5	464.5
24590	3502	360.5	470.0
24590	3513	610.5	296.0
24590	3514	76.5	30.0
24590	3516	500.0	128.0
24600	3481	224.5	186.5
24600	3484	532.5	149.5
24600	3487	76.5	277.5
24600	3490	244.0	248.0
24600	3500	389.0	464.5
24600	3502	359.0	469.5
24600	3513	610.5	296.0
24600	3516	501.5	129.5
24610	3481	224.0	187.0
24610	3484	534.0	149.5
24610	3487	75.5	278.0
24610	3490	243.5	251.0
24610	3500	389.5	464.0
24610	3502	358.5	469.0
24610	3513	604.5	297.0
24620	3481	224.0	187.0
24620	3484	534.5	149.0
24620	3487	77.0	277.5
24620	3490	242.5	253.5
24620	3500	389.0	464.0
24620	3502	358.5	469.0
24630	3481	224.0	187.0
24630	3487	75.5	277.5
24630	3490	241.0	254.5
24630	3500	389.0	464.0
24630	3502	358.5	469.0
24630	3521	302.0	289.5
24640	3481	224.0	187.0
24640	3487	71.5	278.0
24640	3490	238.0	256.0
24640	3500	389.0	464.0
24640	3502	358.0	469.0
24650	3481	225.0	185.5
24650	3487	69.5	277.0
24650	3490	236.0	258.0
24650	3500	389.0	464.0
24650	3502	358.0	469.0
24660	3481	227.0	184.5
24660	3487	72.5	278.0
24660	3490	235.5	259.0
24660	3500	388.5	464.0
24660	3502	358.0	468.5
24670	3481	227.0	184.5
24670	3487	75.0	278.5
24670	3490	235.5	259.5
24670	3500	388.0	464.0
24670	3502	358.0	469.0
24680	3481	227.0	185.0
24680	3487	71.5	278.0
24680	3490	235.5	259.5
24680	3502	359.0	469.0
24680	3528	508.0	123.5
24680	3531	538.0	147.0
24690	3481	226.5	185.0
24690	3487	73.5	278.5
24690	3490	234.0	261.0
24690	3502	359.0	469.0
24690	3528	509.0	123.0
24690	3531	539.5	146.5
24690	3532	277.0	193.0
24690	3534	601.0	249.5
24690	3536	252.5	163.5
24700	3481	227.0	184.5
24700	3487	73.0	279.5
24700	3490	234.0	260.0
24700	3502	359.0	469.0
24700	3528	510.0	123.0
24700	3531	540.0	146.0
24700	3534	599.0	249.5
24700	3536	251.5	163.5
24710	3481	227.0	184.0
24710	3487	73.5	279.0
24710	3490	233.0	260.0
24710	3502	359.0	469.0
24710	3528	511.0	122.0
24710	3531	540.5	144.0
24710	3534	598.5	250.5
24710	3536	250.5	162.0
24720	3481	227.0	185.0
24720	3490	230.0	259.0
24720	3502	359.0	469.0
24720	3528	511.5	122.0
24720	3531	543.0	142.5
24720	3536	249.5	160.5
24730	3481	227.0	185.5
24730	3490	228.0	259.5
24730	3502	359.5	469.5
24730	3528	513.0	121.5
24730	3531	544.5	140.5
24730	3536	248.5	159.0
24740	3481	226.5	186.0
24740	3490	227.0	258.5
24740	3502	359.0	469.5
24740	3528	513.5	121.5
24740	3531	545.5	139.0
24740	3538	490.0	220.5
24750	3481	226.5	186.5
24750	3490	225.5	260.0
24750	3502	359.5	469.5
24750	3528	514.0	121.5
24750	3538	490.0	220.5
24750	3540	297.5	408.0
24760	3481	226.0	185.5
24760	3490	223.5	259.5
24760	3502	359.5	469.5
24760	3528	515.0	121.5
24760	3538	490.0	220.5
24760	3540	300.0	408.0
24770	3481	226.0	185.5
24770	3490	221.5	260.0
24770	3528	515.0	121.5
24770	3538	490.0	220.5
24770	3540	302.5	409.0
24780	3481	226.5	185.0
24780	3490	219.5	260.0
24780	3528	514.5	121.5
24780	3538	485.0	220.5
24780	3540	305.0	409.5
24790	3481	226.5	184.0
24790	3490	218.0	260.0
24790	3528	515.5	121.5
24790	3538	484.5	219.0
24790	3540	307.5	410.0
24790	3543	55.5	282.5
24800	3481	227.0	184.5
24800	3490	217.0	260.5
24800	3528	516.0	121.0
24800	3538	481.5	220.5
24800	3540	310.5	411.0
24800	3543	55.0	282.0
24810	3481	228.0	184.0
24810	3490	215.5	261.0
24810	3528	516.5	121.0
24810	3538	476.5	220.5
24810	3540	312.5	411.5
24810	3543	54.5	281.5
24810	3545	554.0	133.0
24820	3481	228.0	184.0
24820	3490	214.5	260.5
24820	3528	516.5	119.5
24820	3538	473.0	221.0
24820	3540	315.5	412.0
24820	3542	518.0	312.5
24820	3543	60.5	282.0
24820	3545	554.5	132.5
24820	3546	629.0	334.0
24830	3481	228.0	185.0
24830	3490	213.5	261.5
24830	3538	470.5	221.0
24830	3540	318.5	412.0
24830	3542	520.0	311.5
24830	3543	57.5	282.5
24830	3545	555.0	133.0
24830	3546	628.5	333.0
24830	3548	577.5	251.0
24830	3552	99.5	33.5
24840	3490	214.5	264.5
24840	3538	468.0	223.0
24840	3540	321.5	414.0
24840	3542	528.0	317.0
24840	3543	54.5	280.5
24840	3545	554.0	133.0
24840	3546	628.0	336.5
24840	3548	575.0	251.0
24840	3552	97.0	37.5
24840	3557	389.0	464.0
24850	3490	213.5	265.5
24850	3540	325.5	416.0
24850	3545	555.0	132.5
24850	3546	629.0	334.0
24850	3548	574.5	248.5
24850	3550	616.5	443.0
24850	3552	97.5	38.0
24850	3557	389.0	463.5
24860	3490	212.5	267.5
24860	3545	556.5	131.0
24860	3550	617.0	444.0
24860	3552	97.5	38.0
24870	3490	212.0	267.0
24870	3545	558.0	128.0
24870	3550	617.0	444.5
24870	3552	98.5	39.0
24880	3490	213.0	270.0
24880	3545	559.0	126.5
24880	3550	616.5	444.5
24880	3552	99.5	39.0
24890	3490	212.5	273.0
24890	3545	560.5	125.5
24890	3552	101.0	39.0
24900	3490	213.5	275.5
24900	3545	561.0	124.0
24900	3563	47.5	279.0
24910	3490	213.0	274.5
24910	3545	561.5	123.0
24910	3565	3.0	72.5
24920	3490	213.5	276.0
24920	3545	562.0	121.0
24920	3565	3.0	72.5
24930	3490	212.0	277.0
24930	3545	563.0	119.5
24930	3565	3.0	72.5
24940	3490	214.5	278.5
24940	3545	563.5	118.5
24950	3490	212.0	279.5
24950	3545	564.5	118.5
24960	3490	210.5	281.0
24960	3545	564.5	118.5
24960	3568	25.0	332.0
24970	3490	210.0	281.5
24970	3545	565.0	118.5
24970	3568	26.0	332.0
24980	3490	209.5	280.5
24980	3545	565.5	118.0
24980	3568	24.0	335.5
24980	3575	620.0	263.5
24990	3490	209.0	278.5
24990	3545	566.0	117.0
24990	3568	23.0	336.5
24990	3575	619.0	262.5
24990	3578	532.0	110.0
24990	3580	357.0	435.0
24990	3582	71.5	237.5
25000	3490	208.5	278.0
25000	3545	567.5	113.5
25000	3568	22.5	336.0
25000	3575	619.0	262.5
25000	3578	534.0	108.5
25000	3582	69.5	229.0
25010	3490	207.5	275.0
25010	3545	568.5	112.5
25010	3568	22.0	336.0
25010	3575	619.0	262.5
25010	3578	535.0	106.5
25010	3582	69.5	229.0
25020	3490	206.5	277.0
25020	3545	568.5	112.5
25020	3575	619.0	262.5
25020	3578	536.0	105.0
25020	3582	69.5	229.0
25030	3490	206.0	278.5
25030	3545	569.5	112.0
25030	3575	610.0	256.0
25030	3578	537.0	104.5
25030	3582	69.5	229.0
25040	3490	205.5	280.0
25040	3545	570.5	111.0
25040	3575	609.0	252.5
25040	3578	538.5	103.5
25040	3582	65.0	220.5
25040	3590	117.5	360.0
25050	3490	204.5	281.5
25050	3545	572.0	110.5
25050	3578	539.5	102.5
25050	3582	63.0	219.0
25050	3590	117.5	360.0
25060	3490	203.5	283.0
25060	3545	573.0	108.5
25060	3578	540.5	102.0
25060	3582	61.5	218.5
25060	3590	118.0	359.0
25070	3490	202.5	284.5
25070	3545	574.0	107.5
25070	3578	542.0	101.0
25070	3582	63.0	219.0
25070	3590	118.0	359.5
25080	3490	201.5	284.5
25080	3545	576.0	107.0
25080	3578	541.0	100.0
25080	3582	64.5	221.0
25090	3490	200.0	285.5
25090	3545	577.0	106.0
25090	3578	541.5	100.0
25090	3582	65.0	221.5
25100	3490	199.0	286.0
25100	3545	577.0	105.5
25100	3578	541.5	99.5
25100	3582	63.0	219.5
25110	3490	198.0	286.0
25110	3578	542.0	99.5
25110	3582	61.0	218.5
25110	3597	122.5	34.0
25110	3599	419.0	226.0
25120	3490	197.0	287.0
25120	3578	542.0	99.0
25120	3582	59.5	218.0
25120	3597	122.5	35.0
25120	3599	416.5	226.5
25130	3490	197.0	286.5
25130	3578	541.5	99.0
25130	3597	122.5	36.5
25130	3599	412.0	225.5
25140	3490	197.0	286.5
25140	3578	542.0	98.5
25140	3599	409.5	225.0
25140	3603	357.5	469.5
25150	3490	196.0	286.5
25150	3578	543.0	98.5
25150	3599	406.0	225.0
25150	3603	357.5	469.5
25160	3490	195.5	287.0
25160	3578	542.0	99.0
25160	3599	403.0	224.0
25160	3603	357.5	469.0
25170	3490	195.0	286.5
25170	3578	543.0	99.0
25170	3599	401.0	224.0
25170	3603	357.5	469.5
25180	3490	194.0	286.0
25180	3578	544.0	99.0
25180	3599	401.0	223.5
25180	3603	357.5	469.5
25190	3490	193.0	285.5
25190	3578	545.0	97.5
25190	3599	400.5	223.0
25190	3603	357.5	469.5
25190	3608	26.5	282.0
25200	3490	190.5	284.5
25200	3578	546.5	97.0
25200	3599	398.0	225.0
25200	3603	357.5	469.5
25200	3609	262.5	259.5
25200	3610	397.0	453.5
25210	3490	189.5	284.0
25210	3578	547.0	96.5
25210	3599	395.5	224.5
25210	3603	356.5	470.0
25210	3610	397.0	454.0
25220	3490	188.5	285.0
25220	3578	548.5	96.0
25220	3599	393.5	224.5
25220	3603	356.5	470.0
25220	3610	397.5	454.5
25220	3611	508.5	133.5
25230	3490	187.0	286.5
25230	3578	548.5	95.0
25230	3599	393.0	224.5
25230	3603	356.5	470.0
25230	3610	398.0	456.0
25230	3611	510.0	134.0
25230	3612	484.0	121.0
25240	3490	186.5	288.0
25240	3578	551.5	94.5
25240	3599	391.5	225.0
25240	3603	356.5	470.0
25240	3610	397.0	457.0
25240	3611	511.5	131.5
25240	3612	483.5	121.5
25250	3490	185.5	287.0
25250	3578	552.5	95.0
25250	3599	386.0	223.0
25250	3603	356.5	470.0
25250	3610	392.5	464.0
25250	3612	483.5	121.5
25260	3490	185.0	287.0
25260	3578	554.5	94.5
25260	3599	385.5	225.0
25260	3603	357.0	470.0
25260	3612	483.5	121.5
25260	3615	245.0	253.0
25260	3616	413.5	293.5
25270	3490	184.0	287.5
25270	3578	554.5	94.0
25270	3599	382.5	225.5
25270	3603	357.0	470.0
25270	3615	243.0	250.5
25270	3616	421.0	292.5
25270	3618	554.5	227.0
25280	3490	183.0	289.0
25280	3578	555.5	94.0
25280	3599	379.5	226.5
25280	3603	357.5	470.5
25280	3615	241.0	249.5
25290	3490	181.5	288.5
25290	3578	556.5	94.0
25290	3599	377.0	226.0
25290	3615	239.5	248.0
25300	3490	181.0	289.0
25300	3599	375.5	227.0
25300	3615	236.5	248.5
25300	3622	514.5	119.0
25310	3490	180.5	290.5
25310	3599	375.0	228.5
25310	3615	235.0	246.5
25310	3622	515.0	120.5
25320	3490	181.0	293.5
25320	3599	374.0	228.0
25320	3615	233.5	247.0
25320	3622	516.0	120.5
25330	3490	181.0	292.5
25330	3599	372.0	229.0
25330	3615	232.0	245.5
25330	3622	516.5	120.0
25340	3490	181.0	292.5
25340	3615	230.0	244.5
25340	3622	516.5	120.0
25340	3623	628.0	312.5
25350	3490	180.0	293.0
25350	3615	227.5	245.0
25350	3622	516.5	120.0
25350	3623	628.0	311.0
25360	3490	181.5	294.5
25360	3622	516.5	120.0
25360	3627	172.5	108.5
25370	3490	185.0	297.5
25370	3622	517.0	118.0
25370	3627	171.0	103.5
25380	3490	181.5	296.0
25380	3622	517.5	115.0
25380	3630	57.0	196.5
25380	3631	115.5	370.0
25390	3490	181.0	295.0
25390	3622	518.0	111.0
25390	3630	59.0	195.0
25390	3631	116.5	374.5
25400	3490	180.5	298.5
25400	3622	518.5	110.5
25400	3630	58.0	196.0
25400	3631	116.5	374.0
25400	3632	363.0	469.5
25410	3490	180.0	298.5
25410	3622	519.0	112.0
25410	3631	116.5	372.0
25410	3632	359.0	469.5
25410	3634	217.5	244.0
25410	3635	385.0	157.0
25420	3490	179.5	300.5
25420	3622	520.0	114.5
25420	3631	117.0	371.0
25420	3632	359.0	469.5
25420	3634	214.5	238.5
25420	3635	385.0	156.5
25420	3636	355.5	227.0
25430	3490	179.0	302.0
25430	3622	520.5	116.0
25430	3631	118.0	371.5
25430	3632	358.0	469.0
25430	3634	211.5	240.0
25430	3635	385.0	157.5
25430	3636	351.0	226.5
25440	3490	178.5	304.5
25440	3622	521.0	115.0
25440	3631	117.0	373.5
25440	3632	356.5	469.5
25440	3634	210.5	241.0
25440	3636	349.0	226.5
25440	3640	490.5	165.0
25440	3641	286.5	202.0
25450	3490	178.0	305.5
25450	3622	521.5	115.0
25450	3631	116.5	374.0
25450	3632	356.0	469.0
25450	3634	208.5	241.5
25450	3636	347.5	227.0
25450	3640	491.0	165.5
25460	3490	177.5	306.5
25460	3622	521.0	114.5
25460	3631	116.5	368.5
25460	3632	356.0	469.0
25460	3634	206.0	240.5
25460	3636	345.5	227.0
25470	3490	177.5	306.5
25470	3622	521.5	113.5
25470	3631	117.5	371.5
25470	3632	356.0	468.5
25470	3634	204.0	240.0
25470	3636	344.5	227.0
25480	3490	177.5	306.0
25480	3622	524.0	110.0
25480	3631	117.5	373.0
25480	3632	356.0	468.5
25480	3634	202.5	239.0
25480	3636	343.0	226.5
25490	3490	177.0	305.0
25490	3622	526.0	106.5
25490	3631	118.0	373.0
25490	3632	356.0	468.5
25490	3634	200.0	237.5
25490	3636	342.5	227.0
25500	3490	176.5	305.5
25500	3622	527.0	105.0
25500	3631	118.5	373.5
25500	3632	355.5	468.0
25500	3634	199.0	235.5
25500	3636	342.0	227.0
25510	3490	175.5	306.5
25510	3622	527.5	104.0
25510	3631	119.0	374.0
25510	3632	355.5	467.5
25510	3634	197.5	233.0
25510	3649	380.5	159.5
25520	3490	175.0	305.5
25520	3622	527.5	103.0
25520	3631	120.0	374.0
25520	3632	355.5	467.5
25520	3634	196.0	231.0
25520	3649	380.5	159.5
25530	3490	174.5	305.5
25530	3622	527.5	101.5
25530	3631	120.0	374.5
25530	3632	355.5	467.5
25530	3634	201.0	231.0
25530	3649	380.5	159.5
25540	3490	173.5	304.0
25540	3622	528.5	100.0
25540	3631	120.5	375.5
25540	3632	355.0	467.5
25540	3634	199.5	230.0
25540	3649	380.5	159.5
25540	3654	164.0	95.0
25550	3490	173.0	305.0
25550	3622	529.0	98.5
25550	3631	121.0	376.5
25550	3632	355.0	467.5
25550	3634	203.0	230.5
25550	3649	378.0	160.0
25560	3490	172.0	305.5
25560	3622	528.0	98.5
25560	3632	355.0	467.5
25560	3634	201.5	234.0
25560	3649	378.0	161.0
25570	3490	171.5	308.0
25570	3632	355.0	467.5
25570	3634	198.0	234.0
25570	3649	377.0	162.0
25570	3656	226.5	190.5
25580	3490	170.5	309.0
25580	3632	355.0	467.0
25580	3634	190.0	230.0
25580	3649	377.0	161.5
25580	3657	268.0	200.5
25590	3490	169.5	307.5
25590	3632	355.0	467.0
25590	3634	186.0	227.0
25590	3649	376.5	162.5
25590	3657	266.5	201.5
25590	3658	386.5	461.5
25600	3490	168.0	308.5
25600	3632	355.5	467.0
25600	3634	183.5	225.5
25600	3649	376.0	162.5
25600	3657	270.5	201.0
25600	3658	386.5	461.0
25610	3490	168.0	309.5
25610	3632	355.5	467.0
25610	3634	182.0	226.0
25610	3649	375.0	162.0
25610	3657	268.5	200.0
25610	3658	387.0	461.0
25610	3660	24.5	249.0
25620	3490	167.5	310.0
25620	3632	357.0	467.5
25620	3634	181.0	225.5
25620	3649	375.0	162.5
25620	3657	267.0	200.0
25620	3658	388.0	460.5
25620	3660	24.0	249.0
25630	3490	166.5	310.0
25630	3632	358.0	467.5
25630	3634	181.5	227.5
25630	3649	375.0	162.5
25630	3657	266.5	198.5
25630	3658	388.5	460.0
25630	3660	24.0	249.0
25630	3661	224.5	192.5
25640	3490	166.5	311.0
25640	3632	358.5	467.5
25640	3634	185.0	228.5
25640	3649	375.0	162.0
25640	3657	266.0	200.0
25640	3658	388.0	458.5
25640	3660	24.0	247.0
25640	3661	224.0	195.0
25640	3662	530.5	87.5
25650	3490	165.5	311.5
25650	3632	358.5	467.5
25650	3634	186.5	228.0
25650	3649	375.0	163.5
25650	3657	265.5	202.0
25650	3658	388.0	458.0
25650	3660	25.0	246.5
25650	3662	531.0	85.5
25660	3490	164.0	311.5
25660	3632	358.5	467.5
25660	3634	185.0	228.0
25660	3649	374.0	164.0
25660	3657	265.0	202.0
25660	3658	387.5	457.0
25660	3660	23.5	246.0
25660	3662	531.0	85.0
25670	3490	163.5	311.5
25670	3632	357.5	467.5
25670	3634	177.0	226.5
25670	3657	264.5	199.5
25670	3658	386.5	456.0
25670	3660	23.0	245.5
25670	3662	531.5	84.5
25680	3490	163.5	311.5
25680	3632	356.0	466.5
25680	3634	180.5	228.0
25680	3657	264.5	199.5
25680	3658	392.5	454.5
25680	3660	24.0	242.0
25680	3662	530.5	86.0
25690	3490	162.0	311.5
25690	3632	355.0	466.5
25690	3634	182.0	229.5
25690	3657	264.5	199.5
25690	3660	22.5	244.5
25690	3662	531.5	86.0
25700	3490	159.5	311.0
25700	3632	354.5	466.5
25700	3634	180.5	230.5
25700	3657	264.5	199.5
25700	3660	21.0	245.0
25710	3490	158.5	311.5
25710	3632	354.0	466.5
25710	3634	179.5	230.0
25710	3657	265.5	198.0
25710	3660	21.0	245.5
25710	3670	536.0	222.5
25720	3490	157.0	311.0
25720	3632	354.5	466.5
25720	3634	176.5	229.0
25720	3657	265.5	197.5
25720	3660	20.0	245.0
25720	3670	535.5	222.5
25730	3490	155.5	310.5
25730	3632	354.5	466.5
25730	3634	176.0	228.5
25730	3657	265.5	197.0
25730	3660	20.0	245.5
25730	3670	535.5	225.0
25730	3671	70.0	304.0
25730	3673	436.0	203.5
25740	3490	153.5	311.0
25740	3634	174.5	228.5
25740	3657	265.5	196.5
25740	3660	20.5	246.5
25740	3670	534.5	224.0
25740	3671	72.0	304.0
25740	3673	434.5	202.0
25750	3490	151.0	310.0
25750	3634	173.0	228.5
25750	3657	266.5	196.0
25750	3660	20.5	245.0
25750	3671	72.0	304.0
25750	3673	434.0	198.5
25750	3677	626.0	279.5
25750	3678	533.0	79.5
25750	3679	386.0	452.5
25760	3490	148.5	309.0
25760	3657	266.0	195.5
25760	3660	19.5	246.5
25760	3671	72.0	304.0
25760	3673	431.5	198.0
25760	3677	626.0	278.5
25760	3678	533.5	79.0
25760	3679	382.0	452.0
25770	3490	146.5	309.0
25770	3657	267.5	195.5
25770	3660	18.5	249.5
25770	3671	72.0	304.0
25770	3673	430.0	196.5
25770	3677	625.5	277.5
25770	3678	534.0	77.5
25770	3679	376.5	451.5
25780	3490	146.0	309.0
25780	3657	267.5	195.5
25780	3660	18.0	251.5
25780	3671	79.5	314.0
25780	3673	426.5	196.5
25780	3677	625.5	277.5
25780	3678	534.5	78.0
25780	3679	374.5	451.5
25780	3683	487.5	280.5
25790	3490	146.0	309.0
25790	3657	267.5	195.0
25790	3660	19.0	252.5
25790	3671	78.5	312.5
25790	3677	625.5	276.5
25790	3678	534.5	77.5
25790	3679	374.0	451.0
25800	3490	145.0	310.0
25800	3657	267.5	194.0
25800	3671	85.0	304.0
25800	3678	533.0	79.0
25800	3679	363.0	451.0
25810	3490	144.0	311.0
25810	3657	268.0	193.0
25810	3671	88.5	301.0
25810	3678	532.5	79.0
25810	3679	367.0	450.5
25810	3688	305.5	177.5
25820	3490	143.0	311.5
25820	3657	267.5	192.0
25820	3671	90.0	299.5
25820	3678	533.5	77.5
25820	3679	365.0	451.0
25820	3688	305.5	176.0
25830	3490	142.0	311.5
25830	3657	267.0	191.5
25830	3671	91.0	298.5
25830	3678	534.5	76.5
25830	3679	360.0	451.0
25830	3685	506.5	76.0
25830	3686	363.5	164.5
25830	3688	306.0	174.0
25830	3693	117.5	374.0
25840	3490	141.0	311.5
25840	3657	267.0	191.0
25840	3671	93.0	297.5
25840	3679	358.5	451.0
25840	3685	507.0	75.5
25840	3686	362.0	164.5
25840	3688	305.5	173.0
25840	3693	118.5	372.5
25850	3490	141.0	313.0
25850	3657	267.0	189.5
25850	3671	95.5	296.5
25850	3679	357.0	451.0
25850	3686	361.5	164.5
25850	3688	305.0	171.0
25850	3693	118.5	371.5
25850	3695	403.5	204.5
25860	3490	140.0	314.0
